68.3579 0.116762 21.9287 0.268574 151.665 0.14516 24.0575 0.274568 309.756 0.0835252 13.2106 0.0945921 120.924 0.975354 33.6942 5.93778 285.139 0.144606 22.2039 0.151676 66555150
68.1997 0.109588 21.2942 0.246097 151.539 0.149851 24.3731 0.284053 309.653 0.0829114 13.1756 0.0941675 120.919 0.733956 29.2946 3.90529 284.741 0.146104 22.148 0.148976 66557661
67.9501 0.122419 22.1083 0.274598 151.668 0.144321 24.0031 0.273528 309.896 0.0812437 13.0275 0.0925988 120.447 0.607883 27.3046 3.17011 285.292 0.1422 21.9978 0.146269 66560166
68.1818 0.113361 21.6842 0.260136 151.594 0.140741 24.1572 0.277704 309.863 0.081666 13.0657 0.09235 119.094 0.632005 27.3138 3.16391 283.754 0.150332 22.3707 0.15409 66562681
68.1169 0.115343 21.8905 0.267648 151.63 0.145253 24.0411 0.272315 309.702 0.0829295 13.1981 0.0938291 119.533 0.516634 25.0187 2.45878 284.202 0.145423 21.9987 0.147837 66565154
68.0061 0.120085 21.8332 0.264606 151.596 0.145455 24.0661 0.272691 309.766 0.0832258 13.1739 0.0942938 120.208 0.517025 25.1711 2.50363 283.885 0.145576 21.9398 0.146643 66567631
67.8619 0.121184 22.0547 0.272233 151.83 0.150652 23.8738 0.270237 308.437 0.0816794 13.1112 0.0927507 120.24 0.712588 29.7121 4.09237 282.926 0.149329 21.9964 0.149143 66570105
68.2651 0.117779 22.0879 0.273243 151.953 0.151302 24.1132 0.278111 308.773 0.0825517 13.1767 0.093705 120.041 1.10781 37.1062 7.89766 282.927 0.147896 22.0349 0.149371 66572589
68.224 0.109749 21.2816 0.24608 151.402 0.153117 24.5135 0.290848 308.853 0.0806515 12.9765 0.0895869 119.884 0.946684 34.2809 6.24546 282.987 0.147736 22.0062 0.148943 66575097
68.107 0.122964 22.0622 0.273154 151.773 0.144652 24.0476 0.27405 308.732 0.0815373 13.0643 0.0907297 119.2 0.893933 32.7414 5.48764 282.969 0.145204 21.7036 0.143625 66577632
68.0533 0.115054 21.3331 0.246909 151.839 0.145896 23.522 0.258232 309.016 0.0828366 13.1849 0.094738 119.805 0.57462 26.7056 2.96388 282.754 0.149162 22.0498 0.146914 66580242
67.8182 0.119156 21.8956 0.267222 151.545 0.148938 24.3355 0.282999 309.021 0.0817729 13.0831 0.0916795 120.056 1.27374 39.8925 9.67334 282.736 0.150865 22.0912 0.149988 66582747
68.1356 0.11617 21.9824 0.270949 151.923 0.15339 24.1356 0.278829 309.575 0.0839555 13.2624 0.0959943 117.949 1.85095 42.8913 11.8111 283.24 0.149491 22.0747 0.150301 66585273
68.0497 0.123578 22.139 0.276077 151.628 0.145836 24.0845 0.276951 309.289 0.081877 13.0578 0.0934351 119.13 0.560615 25.7675 2.6653 283.12 0.148993 22.0047 0.14769 66587765
68.2768 0.111404 21.4555 0.251392 151.507 0.149194 24.3761 0.283836 309.644 0.0802476 12.9262 0.0902966 119.289 0.609756 27.0992 3.13274 283.495 0.149701 22.2764 0.153741 66590258
68.312 0.128129 22.3395 0.284558 151.798 0.154648 24.2805 0.281745 309.57 0.0824256 13.1106 0.0936641 119.344 0.601297 26.9841 3.07313 283.293 0.149437 22.2164 0.152356 66592777
68.2938 0.115356 21.8213 0.264276 151.78 0.149964 23.8032 0.26634 309.965 0.0824526 13.1137 0.0930736 119.49 0.847618 32.3241 5.31132 283.767 0.148781 22.1752 0.150666 66595232
68.2531 0.110868 21.4032 0.250241 151.386 0.151044 24.3241 0.283077 309.767 0.080634 12.9327 0.0890817 120.776 0.979197 34.013 6.09075 283.41 0.14978 22.2493 0.15303 66597716
68.1038 0.118474 21.6176 0.257346 151.503 0.1502 24.3373 0.283687 310.046 0.0818084 13.0456 0.0916354 119.37 0.697961 29.0646 3.84394 284.049 0.147482 22.185 0.149727 66600191
68.0164 0.118655 21.7035 0.259837 152.054 0.147517 23.921 0.269136 310.262 0.082419 13.055 0.0916434 120.891 0.77843 30.1887 4.29569 284.398 0.145721 22.0449 0.15027 66602736
68.1079 0.121956 21.9402 0.268379 151.433 0.150858 24.3712 0.283021 310.456 0.0825671 13.1552 0.0944854 119.117 1.02067 34.7404 6.51743 284.26 0.146498 22.1359 0.149362 66605350
68.0621 0.127287 22.4519 0.287736 151.601 0.146105 24.1134 0.27695 310.448 0.0815339 13.0365 0.0920462 119.836 0.679821 29.0573 3.81499 284.266 0.147232 22.2135 0.150799 66607812
68.0495 0.110346 21.4542 0.251896 151.474 0.15675 25.4864 0.323409 310.433 0.0831331 13.218 0.093959 120.181 0.470086 24.1022 2.21558 284.448 0.14375 21.9215 0.145685 66610325
68.1857 0.117568 22.0701 0.275305 151.574 0.149762 24.3994 0.283848 310.783 0.0802113 12.9004 0.0892948 120.305 0.481397 24.3805 2.2518 284.45 0.147013 22.2746 0.152862 66612846
67.8811 0.118051 21.7113 0.260362 151.371 0.153799 25.2003 0.312528 310.708 0.0805911 12.9015 0.0891876 119.553 0.601282 27.1498 3.12062 284.485 0.145322 22.0852 0.148766 66615320
67.9499 0.121097 21.9733 0.269484 151.92 0.13864 22.9853 0.241723 310.682 0.0826551 13.1552 0.0934614 119.929 0.774031 31.0172 4.6583 284.532 0.143663 22.0473 0.14785 66617855
67.9494 0.11973 21.8348 0.265225 151.68 0.143639 24.5069 0.289431 310.751 0.0819813 13.0567 0.0925603 119.952 0.456689 23.766 2.12501 284.811 0.144033 22.1166 0.150124 66620352
68.0046 0.117742 21.6729 0.259583 152.059 0.147321 23.8047 0.266977 311.063 0.081935 13.0586 0.092627 120.213 0.510834 24.9966 2.45879 284.858 0.144359 22.1133 0.147759 66622839
68.2647 0.125547 22.1266 0.276311 151.818 0.139136 23.5892 0.25995 311.202 0.0832285 13.152 0.0926547 119.849 0.607438 27.4619 3.23061 284.965 0.145176 22.2421 0.152712 66625314
67.8649 0.119375 21.8838 0.266024 151.648 0.143031 23.8429 0.269001 311.096 0.0820797 12.993 0.0899746 120.017 0.76622 30.7993 4.55127 285.046 0.142162 21.9601 0.145961 66627858
68.0754 0.113255 21.6937 0.260702 151.515 0.149348 24.3245 0.282702 311.397 0.0828471 13.1229 0.0930241 119.957 0.569046 26.5875 2.92839 285.195 0.144006 22.0799 0.14769 66630369
68.1245 0.11287 21.6308 0.258995 151.905 0.145198 24.2041 0.279731 311.375 0.0825575 13.1761 0.093922 119.579 0.55797 26.08 2.7801 285.225 0.142171 22.1191 0.14843 66632815
68.198 0.121196 21.7667 0.262908 151.882 0.146095 24.2653 0.280585 311.46 0.0813794 13.0346 0.0914394 119.935 0.791195 31.3594 4.78005 285.255 0.142987 22.1678 0.151363 66635286
68.2121 0.112544 21.5703 0.256258 151.814 0.147996 24.368 0.284699 311.42 0.0838554 13.1782 0.0942835 119.283 0.68716 28.7529 3.71522 285.741 0.143272 22.123 0.148903 66637767
68.1277 0.121897 21.925 0.267529 151.748 0.140446 23.673 0.262293 311.696 0.0804533 12.9163 0.0899569 120.118 0.469989 24.0536 2.18348 285.765 0.14164 21.9993 0.146839 66640234
68.1024 0.11617 21.9968 0.271372 151.714 0.145062 24.0833 0.274828 311.721 0.0814051 13.0269 0.091251 120.644 0.816261 31.3233 4.83185 285.853 0.142217 22.1718 0.150214 66642736
68.0744 0.111125 21.4944 0.252478 151.579 0.150539 24.4819 0.287417 311.643 0.0809803 12.9102 0.0896933 120.087 0.551325 26.2375 2.81329 285.487 0.142868 22.113 0.149671 66645240
68.1026 0.112957 21.6799 0.259823 151.968 0.149693 23.9571 0.272908 311.631 0.082292 13.0817 0.0931331 119.831 0.590787 27.0794 3.12431 285.746 0.144084 22.2098 0.151551 66647710
68.2902 0.112857 21.5939 0.256893 151.534 0.151106 24.4927 0.288054 311.655 0.0836377 13.2259 0.0958698 121.361 1.37571 38.7632 8.92753 286.021 0.14121 22.052 0.14856 66650252
68.2963 0.109143 21.5077 0.251292 151.637 0.144575 24.032 0.272614 311.734 0.0817695 13.027 0.0919172 120.146 0.427141 22.9765 1.91315 285.799 0.144656 22.3376 0.153409 66652831
67.891 0.119132 21.8567 0.265638 151.82 0.149229 23.7854 0.266915 311.731 0.0814829 13.0416 0.0921334 121.517 1.07782 33.8317 6.0072 285.675 0.142579 22.1249 0.149037 66655288
68.1412 0.106228 20.968 0.236372 151.55 0.15099 25.0801 0.308454 312.192 0.0818099 13.0623 0.092562 120.015 0.85972 32.6871 5.40642 286.312 0.142299 22.2346 0.15216 66657792
68.1871 0.124016 22.0616 0.27359 151.538 0.148995 24.2991 0.283175 312.121 0.0818159 13.0715 0.0922493 119.839 0.550609 26.0622 2.78258 286.456 0.141573 22.1526 0.149552 66660274
68.1103 0.111728 21.5478 0.254006 151.438 0.148727 24.1661 0.27867 311.994 0.0835044 13.2368 0.0948661 120.237 0.776503 30.9415 4.60045 286.511 0.141427 22.1371 0.148422 66662814
68.0337 0.114144 21.8258 0.264251 151.691 0.148949 24.3687 0.285333 312.157 0.0811905 12.9788 0.0916979 120.577 0.619881 27.4212 3.22834 286.692 0.143869 22.3724 0.154234 66665370
68.2448 0.113108 21.6291 0.2584 151.646 0.151337 24.5692 0.289956 312.081 0.082009 13.0885 0.0919487 119.461 0.692442 29.0774 3.80768 286.802 0.144422 22.4769 0.154602 66667910
68.0644 0.11122 21.5055 0.253719 151.792 0.144927 24.1306 0.276331 311.756 0.0815354 13.0179 0.0911271 119.951 0.69438 29.3035 3.94511 286.623 0.141653 22.2344 0.150315 66670442
67.841 0.112024 21.6922 0.260614 151.668 0.14915 24.3721 0.286156 312.016 0.0822947 13.111 0.09436 120.443 0.463893 23.7017 2.11944 286.832 0.140371 22.144 0.148911 66672915
68.0607 0.124714 22.2262 0.279361 151.602 0.145604 24.0512 0.274366 312.215 0.082139 13.1454 0.093187 119.392 0.810551 31.3468 4.78051 287.051 0.138533 22.0188 0.145845 66675444
68.2253 0.119737 21.6813 0.258793 151.921 0.143414 24.0755 0.275559 311.213 0.0824206 13.1014 0.0924495 120.677 0.687709 28.6294 3.67211 286.279 0.145056 22.4737 0.155448 66677977
68.0454 0.122175 22.0426 0.272002 151.65 0.143184 23.8958 0.268728 310.954 0.0823065 13.1309 0.0933575 120.229 0.578741 26.7106 2.98897 286.123 0.141883 22.1831 0.149579 66680568
68.1173 0.11224 21.5779 0.256275 151.243 0.151814 24.9765 0.304384 310.847 0.0820327 13.0682 0.0921318 120.187 0.920052 33.7179 5.94293 286.086 0.142655 22.2593 0.151648 66683053
68.3094 0.111425 21.4373 0.250667 151.52 0.152633 24.6398 0.293901 310.804 0.0830257 13.1682 0.0937018 118.942 0.683168 28.255 3.53453 285.879 0.142211 22.1332 0.147553 66685552
68.2471 0.1118 21.4706 0.253569 151.402 0.152575 25.1881 0.312256 310.487 0.0838747 13.2384 0.0961201 120.189 0.566176 26.3615 2.87093 286.085 0.14247 22.1002 0.148405 66688044
68.1071 0.114867 21.8471 0.266009 151.89 0.147377 23.7096 0.263696 310.467 0.0815876 12.9931 0.0919475 119.76 0.639582 28.0854 3.47256 285.785 0.142395 22.1374 0.148738 66690495
67.9937 0.114859 21.9166 0.267196 151.599 0.146632 24.1447 0.277929 310.143 0.0822444 13.1151 0.0936556 119.986 0.736045 30.1998 4.30259 286.514 0.14383 22.4069 0.154646 66693027
68.0425 0.12415 22.1692 0.276896 152.025 0.147225 23.8019 0.265617 310.36 0.0810027 12.9951 0.0906687 121.521 1.05503 33.4569 5.82611 286.498 0.143399 22.2986 0.152241 66695526
68.0434 0.110652 21.4476 0.251793 151.572 0.151235 24.5281 0.287939 310.49 0.0811524 13.0116 0.091155 120.725 0.510678 24.5434 2.32565 286.348 0.140789 22.1766 0.149664 66697989
68.0654 0.108172 21.198 0.243532 151.863 0.152885 24.1044 0.277008 310.424 0.0810066 13.0402 0.0913144 119.944 0.612493 27.5328 3.27601 286.553 0.141744 22.254 0.15079 66700546
68.0744 0.109175 21.2895 0.246215 151.66 0.14798 24.2452 0.28085 310.603 0.0814183 12.9819 0.0903842 120.131 0.730375 30.0641 4.29086 286.669 0.143372 22.3963 0.151953 66703030
68.1694 0.110768 21.4025 0.251415 151.797 0.151264 23.9502 0.272275 309.985 0.0843663 13.3188 0.0967934 120.575 0.513067 24.8531 2.47006 286.436 0.141708 22.198 0.150421 66705553
68.1454 0.114556 21.8087 0.2641 151.677 0.14641 24.167 0.276893 309.895 0.0819109 13.028 0.0918405 120.123 0.394267 22.0193 1.67608 286.219 0.143036 22.1976 0.151891 66708066
68.2302 0.121461 21.8012 0.263493 151.633 0.149141 24.4452 0.285201 310.111 0.0817732 13.0858 0.091867 121.894 0.917643 30.0609 4.2556 286.499 0.140819 22.1379 0.148982 66710606
67.9352 0.125417 22.4107 0.287303 151.459 0.146528 24.6327 0.293225 310.151 0.0821971 13.029 0.0918978 120.594 0.639286 27.7253 3.32552 286.245 0.145659 22.5169 0.156 66713114
68.115 0.120521 21.786 0.263983 151.55 0.15096 25.0825 0.308738 310.007 0.083552 13.2407 0.0951228 121.622 0.709819 27.2833 3.18813 286.043 0.14536 22.4797 0.155083 66715571
67.9711 0.120408 21.8813 0.267408 151.675 0.148454 24.3747 0.285648 310.176 0.0818388 13.0716 0.0921333 120.835 0.777546 30.1007 4.3891 285.998 0.142487 22.1938 0.15176 66718092
68.0447 0.113484 21.7333 0.2616 151.793 0.143541 24.5146 0.288922 310.026 0.0825961 13.1448 0.0929767 121.341 1.01472 33.4175 5.72966 285.905 0.142083 22.0842 0.146919 66720585
68.2294 0.114435 21.7621 0.262359 151.659 0.1462 24.1534 0.277081 310.282 0.0824839 13.1385 0.0935841 120.753 0.504279 24.3879 2.30784 286.134 0.144538 22.3471 0.153106 66723025
68.107 0.120056 21.7658 0.263011 151.364 0.146558 25.0253 0.304972 310.225 0.0807115 13.0005 0.0899918 120.92 0.618273 26.4662 2.96375 286.423 0.143333 22.3363 0.151613 66725554
67.9963 0.118212 21.6701 0.258943 151.625 0.149889 24.4215 0.285769 310.11 0.0825534 13.1317 0.0932393 120.77 0.581554 26.2402 2.83418 286.156 0.142128 22.114 0.150051 66728125
67.943 0.117418 21.6582 0.259109 151.821 0.146203 23.546 0.258856 309.967 0.0807237 12.9912 0.0910401 121.161 1.1024 35.0192 6.72194 286.042 0.143028 22.2927 0.152093 66730550
67.9064 0.12213 22.1235 0.275286 151.423 0.145783 24.5146 0.288128 309.646 0.0819412 13.0826 0.0928025 121.365 0.969995 32.4687 5.33551 286.087 0.141355 22.085 0.147288 66733084
68.0513 0.110599 21.473 0.252758 151.391 0.152582 24.556 0.290752 310.031 0.0816879 13.0467 0.0915869 121.298 0.630113 26.2228 2.81055 286.184 0.140845 22.0329 0.14644 66735607
68.1425 0.109614 21.3125 0.247731 151.522 0.14724 24.687 0.29588 309.951 0.0808534 12.9694 0.0899498 120.285 0.485643 24.3618 2.27861 285.89 0.140804 22.0085 0.146778 66738050
68.2077 0.110295 21.3435 0.248018 151.781 0.142973 23.9411 0.271434 309.771 0.0825723 13.1849 0.0941225 120.303 0.46945 23.9578 2.16196 285.746 0.142972 22.2373 0.150382 66740550
67.7726 0.118918 21.9084 0.267786 151.673 0.145164 24.0396 0.274017 309.428 0.0809766 13.0577 0.0904266 120.33 0.701514 29.2634 3.8986 285.577 0.143628 22.3175 0.150366 66743079
68.2538 0.117393 22.0125 0.273306 151.883 0.148673 23.8227 0.267249 309.2 0.0813513 13.0264 0.0915549 120.238 0.578121 26.6806 2.98982 285.272 0.146767 22.3801 0.153466 66745646
68.1838 0.128817 22.4752 0.289724 151.776 0.147765 24.3199 0.281858 309.154 0.0812379 13.0151 0.091191 120.2 0.447878 23.4636 2.04026 285.311 0.141422 21.9319 0.146403 66748068
67.9544 0.120332 21.939 0.268201 151.515 0.149404 24.3088 0.284055 309.133 0.0812827 13.0283 0.0907191 120.808 0.596988 26.4565 2.90595 284.794 0.145253 22.1816 0.150775 66750605
68.2206 0.110529 21.3718 0.249857 151.422 0.148393 24.1452 0.278252 309.086 0.0833727 13.1202 0.0922946 122.117 1.10575 32.449 5.33479 284.968 0.146587 22.3234 0.153236 66753109
68.0187 0.120128 21.8355 0.265114 151.808 0.141992 24.3563 0.284774 308.057 0.0818344 13.1092 0.0918623 120.427 0.548258 25.7772 2.75773 284.03 0.148801 22.3804 0.152734 66755566
68.0916 0.109838 21.364 0.248863 151.476 0.155474 24.1038 0.275138 307.569 0.0802974 12.9073 0.0890034 120.18 0.645005 28.2137 3.51171 283.721 0.148231 22.1755 0.15164 66758065
68.1476 0.114691 21.8245 0.263991 151.536 0.152527 24.5241 0.291173 307.714 0.0810877 13.056 0.0921997 120.898 0.69795 28.5017 3.61665 283.841 0.150169 22.4472 0.156878 66760594
68.0384 0.125066 22.2935 0.281118 151.714 0.152926 24.0226 0.275045 308.268 0.0830244 13.212 0.0944711 120.143 0.659195 28.5301 3.63523 284.291 0.146091 22.1501 0.14996 66763094
67.8528 0.120271 21.9751 0.270629 151.635 0.14278 23.8085 0.266151 308.299 0.0815705 13.061 0.0926996 121.038 0.603514 26.3026 2.85599 284.074 0.148902 22.2269 0.153195 66765616
68.0217 0.108368 21.2437 0.244071 151.49 0.14211 24.2903 0.281068 308.034 0.0816272 13.0445 0.091715 119.828 0.676919 29.0364 3.80196 283.801 0.144894 21.8959 0.147541 66768154
68.2055 0.11077 21.3833 0.249525 151.688 0.14122 23.7021 0.263511 308.032 0.081295 13.0346 0.0907538 119.538 0.668466 28.5999 3.64966 284.017 0.146801 22.0885 0.149365 66770641
68.4014 0.111826 21.402 0.250136 151.538 0.14724 24.7259 0.296565 308.239 0.0802383 12.9536 0.0898929 120.078 0.848517 32.4183 5.34423 283.978 0.148569 22.2645 0.152717 66773079
67.835 0.122474 22.2239 0.278594 151.763 0.147712 23.6417 0.263067 307.809 0.0817573 13.0641 0.0925084 120.859 0.655406 27.7702 3.36502 284.051 0.147102 22.105 0.149375 66775601
68.0183 0.119897 21.8009 0.263231 151.486 0.148266 24.1622 0.277848 307.435 0.0816904 13.0701 0.0924741 120.097 0.546448 25.9682 2.75603 283.407 0.147439 22.0025 0.149935 66778151
68.1558 0.113324 21.6761 0.259274 151.395 0.150373 24.9534 0.302748 307.617 0.0818791 13.0627 0.0931912 120.44 0.678111 28.7695 3.71833 283.412 0.149721 22.2212 0.152169 66780540
67.8043 0.115768 22.0617 0.273942 151.467 0.150105 24.373 0.283415 307.804 0.079878 12.9057 0.0893061 120.314 0.653839 28.367 3.58984 283.51 0.151644 22.4088 0.154735 66783078
67.9102 0.118478 21.7871 0.263146 151.297 0.151984 24.9928 0.305599 307.833 0.0799631 12.9215 0.0895761 120.588 0.842195 31.9378 5.06865 283.89 0.143813 21.8934 0.146255 66785561
67.9769 0.119699 21.8545 0.265768 151.181 0.147217 24.5896 0.29078 307.677 0.0807786 12.9316 0.0897813 120.24 0.438215 23.2047 1.95989 283.442 0.148112 22.1049 0.152497 66788086
68.0705 0.113688 21.7733 0.262384 151.299 0.145592 24.4975 0.287665 307.797 0.0813095 13.0135 0.0901244 119.57 0.439885 23.217 1.96684 283.354 0.146926 21.9415 0.148309 66790633
67.9237 0.114022 21.8328 0.265662 151.576 0.142644 23.8081 0.265953 307.831 0.0823926 13.1509 0.0938121 120.629 0.581818 26.5102 2.90432 283.516 0.149248 22.2277 0.152407 66793138
67.8561 0.118324 21.782 0.262713 151.476 0.150331 24.4161 0.286493 307.641 0.081814 13.0949 0.0927015 120.561 0.474184 23.8819 2.16498 283.3 0.149654 22.1689 0.152893 66795612
67.9152 0.123174 22.2005 0.279385 151.523 0.142269 23.7045 0.263708 307.6 0.0823733 13.1053 0.0934868 120.299 0.50583 24.8702 2.41405 283.556 0.145779 21.874 0.146189 66798069
68.1087 0.107578 21.1018 0.238927 151.643 0.141893 23.755 0.264364 307.665 0.0804111 12.9928 0.0907983 121.192 0.75747 28.9345 3.79307 283.227 0.147061 21.9546 0.147918 66800566
67.8874 0.116722 21.5936 0.257122 151.558 0.145636 23.9849 0.27115 307.63 0.0804146 12.9189 0.0892914 120.256 0.576011 26.7055 2.96131 283.382 0.148036 22.0609 0.148989 66803108
67.9676 0.118243 21.7149 0.260272 151.215 0.145213 24.3687 0.283744 307.753 0.0828217 13.1711 0.0936215 120.694 0.551222 25.6407 2.64801 283.628 0.147375 21.9825 0.148664 66805547
67.8598 0.116677 21.6472 0.258559 151.166 0.152619 24.3555 0.284988 307.84 0.0794004 12.8373 0.0892077 121.688 1.11794 33.9108 6.04393 283.11 0.151157 22.212 0.15267 66808053
67.6003 0.11285 21.3925 0.249662 151.242 0.149733 24.199 0.278632 308.06 0.0798273 12.9055 0.0885729 119.549 0.573514 26.5167 2.91597 283.514 0.145209 21.9777 0.14907 66810518
68.0074 0.120553 21.8848 0.266604 151.369 0.154358 24.6171 0.293655 307.862 0.0800818 12.9439 0.0900103 119.499 0.563266 26.0192 2.75824 283.494 0.147777 22.0969 0.149869 66812986
67.8826 0.120492 21.941 0.26882 151.161 0.148913 24.7061 0.295767 307.781 0.0801005 12.9401 0.0893911 118.831 0.725291 28.782 3.78547 283.568 0.150792 22.3557 0.154621 66815477
68.1053 0.11198 21.5963 0.256745 151.27 0.151287 24.2512 0.280855 307.813 0.0806601 12.984 0.0904599 120.084 0.669136 28.7908 3.71421 283.301 0.148632 22.1424 0.15048 66818010
68.0679 0.108902 21.2813 0.244962 151.423 0.146494 24.5625 0.292534 307.32 0.0818877 13.1156 0.0929734 119.859 0.553117 26.1658 2.81138 283.306 0.149405 22.1889 0.151105 66820525
67.9391 0.121391 21.9998 0.270941 151.571 0.143391 23.8585 0.26805 306.898 0.0804664 12.9538 0.0900589 119.668 0.653162 28.3595 3.56734 283.153 0.147056 21.8836 0.147551 66823089
67.7639 0.132292 22.3415 0.285255 151.55 0.142917 23.7295 0.264506 306.336 0.082846 13.1981 0.0942399 119.62 0.555581 26.0763 2.79531 282.469 0.152698 22.1417 0.150637 66825565
67.8501 0.105161 20.9736 0.235843 151.227 0.142011 24.1616 0.276274 306.313 0.0817751 13.089 0.0922345 120.794 0.573591 25.8675 2.72608 282.35 0.15288 22.0384 0.150365 66828047
67.9648 0.118963 21.7993 0.263501 151.301 0.150978 24.3078 0.282471 306.398 0.0801584 12.9489 0.0894891 122.15 1.05024 31.5909 4.89785 282.331 0.151464 22.1128 0.149416 66830575
67.8236 0.115006 21.4873 0.252741 151.717 0.140706 23.6964 0.262586 305.912 0.0824209 13.1592 0.0934939 121.689 0.710057 27.1465 3.13265 281.924 0.155697 22.3069 0.155831 66833075
67.8889 0.119791 21.8909 0.267073 151.48 0.151255 24.4703 0.287725 306.593 0.0824147 13.1481 0.092874 118.88 0.862497 31.5441 4.86321 282.088 0.15057 21.895 0.14917 66835613
68.1878 0.110401 21.4124 0.251104 151.351 0.147881 24.0358 0.27535 307.141 0.0822136 13.1207 0.0929418 120.399 0.572731 26.4462 2.88326 282.844 0.146522 21.6586 0.145094 66838059
68.0027 0.110762 21.5247 0.254119 151.463 0.148806 24.2647 0.281555 307.009 0.0819715 13.0586 0.0912835 121.105 0.718388 28.4824 3.62384 282.654 0.149777 22.1567 0.150852 66840565
68.0039 0.103924 20.7959 0.228892 151.484 0.157756 24.2409 0.28023 306.93 0.0825885 13.1854 0.0932646 119.65 0.981988 34.884 6.54188 282.647 0.150242 22.065 0.150963 66843109
67.9265 0.114593 21.4011 0.250423 151.53 0.151723 23.8417 0.268456 306.842 0.0803793 12.9255 0.0893564 120.246 0.799635 31.273 4.76142 282.095 0.154122 22.26 0.152511 66845573
68.194 0.124141 22.1339 0.27469 151.371 0.148614 24.1267 0.276596 306.86 0.0828986 13.2005 0.0945037 120.265 0.668264 28.7058 3.7008 282.763 0.148062 21.9298 0.148812 66848061
68.0925 0.120567 21.8144 0.263742 151.168 0.141151 24.0676 0.2729 306.787 0.0824644 13.0929 0.0931655 120.161 0.786027 31.1943 4.7223 282.583 0.150153 21.848 0.149058 66850622
67.8689 0.117331 21.6981 0.259037 151.659 0.152909 23.8678 0.271227 306.456 0.0812945 13.0705 0.0922888 119.681 0.54095 25.8793 2.71881 282.215 0.153133 22.2394 0.153433 66853107
67.979 0.122936 22.1592 0.276874 151.464 0.143471 23.8345 0.266379 306.583 0.0824448 13.1045 0.0933691 119.564 0.608057 27.3179 3.22517 282.092 0.154587 22.1561 0.152438 66855597
